mobile_contig_name	mobile_contig_length (bp)	mobile_contig_read_count (reads)	mobile_contig_read_depth (reads/kbp)	mobile_contig_read_depth_in_this_cluster (reads/kbp)	cluster_name	cluster_length (bp)	cluster_read_count (reads)	cluster_read_depth (reads/kbp)	intra_read_count (reads)	intra_linkage_density (reads/kbp^2)	inter_read_count (reads)	raw_inter_linkage_density (reads/kbp^2)	raw_inter_vs_intra_ratio	mobile_element_copies_per_cell	adjusted_inter_connective_linkage_density (reads/kbp^2)	adjusted_inter_vs_intra_ratio
VIVO4-FEC-JUN22-F2-k141_102	28932	268726	9288.193004285911	6949.841687236605	VIVO4-FEC-JUN22-F2-bin_11	5524404	40116029	7261.603061615335	10830239	0.7214660650539071	115205	0.7207878225593496	0.999059910746451	0.9570671418234504	0.753121480261113	1.0438765130343874
VIVO4-FEC-JUN22-F2-k141_50286	5585	1449	259.4449418084154	171.92882507399776	VIVO4-FEC-JUN22-F2-bin_37	2248441	606921	269.9296979551609	92039	0.0366787699045933	554	0.04411691050245686	1.2027914408583282	0.6369392711377668	0.06926391965697243	1.88839265431032
VIVO4-FEC-JUN22-F2-k141_62064	8516	10074	1182.9497416627526	412.904920132156	VIVO4-FEC-JUN22-F2-bin_2	8425538	16076092	1908.0196421878343	1207952	0.03433392227521876	1355	0.018884522184417864	0.5500251917925547	0.21640496303208798	0.08726473699966722	2.5416477703933174
VIVO4-FEC-JUN22-F2-k141_28972	6163	118	19.146519552166154	11.19890766258775	VIVO4-FEC-JUN22-F2-bin_28	3114901	83384	26.769390102606792	7967	0.0016542327221366155	31	0.001614824306920326	0.9761772242267162	0.41834750883985233	0.0038600069865325696	2.333412303407325
VIVO4-FEC-JUN22-F2-k141_52111	39671	9671	243.78009125053566	206.65204744969918	VIVO4-FEC-JUN22-F2-bin_7	6394472	1290480	201.81181495516753	374673	0.018472738720859028	5783	0.022796876908148956	1.234082138692689	1.023983890614169	0.022262925341995136	1.2051772982019342
VIVO4-FEC-JUN22-F2-k141_27022	6355	843	132.65145554681354	95.84067663257278	VIVO4-FEC-JUN22-F2-bin_17	4599619	728461	158.37420447215302	145358	0.01393961218711709	289	0.009886906534460407	0.709266972548765	0.6051533262755834	0.016337853739166207	1.1720450698237903
VIVO4-FEC-JUN22-F2-k141_16519	24532	3043	124.04206750366868	105.98116099064052	VIVO4-FEC-JUN22-F2-bin_13	5001802	738341	147.61499955416068	210209	0.016990460064566646	1778	0.014490130765187896	0.8528392233125488	0.7179565851081109	0.02018246098126665	1.1878701874210502
VIVO4-FEC-JUN22-F2-k141_3178	20844	2542	121.95355977739398	101.65196363971683	VIVO4-FEC-JUN22-F2-bin_13	5001802	738341	147.61499955416068	210209	0.016990460064566646	1412	0.013543382254231507	0.7971168645677836	0.6886289601106574	0.019667169170543144	1.1575418850228039
VIVO4-FEC-JUN22-F2-k141_32419	20142	5265	261.3941018766756	189.12945023844946	VIVO4-FEC-JUN22-F2-bin_21	3767289	1077980	286.1421037780749	234425	0.03368541383676605	2133	0.028109901662547468	0.8344828951416007	0.6609633735870406	0.042528682807332206	1.2625251693038173
VIVO4-FEC-JUN22-F2-k141_47818	8310	7711	927.9181708784597	563.4012964495313	VIVO4-FEC-JUN22-F2-bin_12	5033802	2555464	507.6608098610156	341753	0.02721952761082112	2694	0.06440216075876026	2.3660278635091814	1.1097986795627892	0.05803048962369627	2.1319433038443423
VIVO4-FEC-JUN22-F2-k141_18644	10582	1538	145.34114534114534	125.15487515487516	VIVO4-FEC-JUN22-F2-bin_6	6651716	830491	124.8536467882874	199746	0.009125297790931883	775	0.011010327746640602	1.2065718838876618	1.0024126517273344	0.010983827596018325	1.2036678525640363
VIVO4-FEC-JUN22-F2-k141_24454	9856	675	68.4862012987013	12.51190216033966	VIVO4-FEC-JUN22-F2-bin_24	3644847	264113	72.46202652676504	14672	0.002225181768373895	57	0.0015867001333057934	0.7130654025020673	0.17266839971303016	0.009189290778989338	4.129680958919878
VIVO4-FEC-JUN22-F2-k141_16905	13283	742	55.86087480237898	29.446042531486597	VIVO4-FEC-JUN22-F2-bin_23	3726270	228002	61.18772928424403	26285	0.003844171505500959	204	0.004121541477338431	1.0721533811487232	0.4812409755344364	0.008564402631678033	2.22789295936003
VIVO4-FEC-JUN22-F2-k141_64918	35162	3616	102.83829133723907	88.75261363118092	VIVO4-FEC-JUN22-F2-bin_6	6651716	830491	124.8536467882874	199746	0.009125297790931883	2073	0.0088632303006579	0.9712812122652689	0.7108531942337054	0.01246843985868615	1.3663597774394234
VIVO4-FEC-JUN22-F2-k141_33247	28265	1104	39.05890677516363	20.36153536148881	VIVO4-FEC-JUN22-F2-bin_23	3726270	228002	61.18772928424403	26285	0.003844171505500959	208	0.0019748768781880813	0.5137327706014309	0.3327715474928067	0.0059346326122751555	1.543800167027609
VIVO4-FEC-JUN22-F2-k141_60964	5429	18251	3361.760913612083	2551.404408835632	VIVO4-FEC-JUN22-F2-bin_21	3767289	1077980	286.1421037780749	234425	0.03368541383676605	8375	0.4094831509921657	12.156096789442856	8.916564095769846	0.045923872311581404	1.3633162571230653
VIVO4-FEC-JUN22-F2-k141_42966	10541	12600	1195.33251114695	399.0350051113359	VIVO4-FEC-JUN22-F2-bin_2	8425538	16076092	1908.0196421878343	1207952	0.03433392227521876	1801	0.020278426726735074	0.5906236568075259	0.20913569037150043	0.09696301329875007	2.824116991979538
VIVO4-FEC-JUN22-F2-k141_974	64696	7661	118.41535798194633	88.17605487034642	VIVO4-FEC-JUN22-F2-bin_6	6651716	830491	124.8536467882874	199746	0.009125297790931883	4024	0.009350758560672091	1.0247072232496626	0.7062353174182034	0.013240287380211768	1.450943046852574
VIVO4-FEC-JUN22-F2-k141_39744	8878	15121	1703.1989186753774	763.1991149271342	VIVO4-FEC-JUN22-F2-bin_1	11905055	16176608	1358.8016183041573	1193614	0.016956619549470624	2685	0.025403744913483493	1.4981609299759622	0.5616707432830699	0.04522889115604257	2.6673294770864033
VIVO4-FEC-JUN22-F2-k141_63260	23513	18925	804.8738995449326	469.51800150076036	VIVO4-FEC-JUN22-F2-bin_37	2248441	606921	269.9296979551609	92039	0.0366787699045933	4756	0.08996059228645385	2.4526611039697936	1.739408464713482	0.0517190723808926	1.410054713269318
VIVO4-FEC-JUN22-F2-k141_26171	15164	3123	205.948298601952	134.88540911039303	VIVO4-FEC-JUN22-F2-bin_22	3738466	691651	185.0093059559723	96448	0.01401857935135584	1006	0.01774560334109608	1.2658631731738048	0.7290736453143198	0.024339932536507417	1.736262421923183
VIVO4-FEC-JUN22-F2-k141_9156	8178	113109	13830.887747615554	10688.153346361136	VIVO4-FEC-JUN22-F2-bin_11	5524404	40116029	7261.603061615335	10830239	0.7214660650539071	74837	1.6564709818602836	2.2959790655386043	1.4718724303258142	1.1254174938881127	1.5599035746802905
VIVO4-FEC-JUN22-F2-k141_38330	5664	1010	178.319209039548	117.48790695916709	VIVO4-FEC-JUN22-F2-bin_22	3738466	691651	185.0093059559723	96448	0.01401857935135584	394	0.01860713642779027	1.327319692062137	0.6350378233791458	0.02930083176586	2.0901427335449725
VIVO4-FEC-JUN22-F2-k141_59902	9115	564	61.876028524410316	19.76595355640885	VIVO4-FEC-JUN22-F2-bin_24	3644847	264113	72.46202652676504	14672	0.002225181768373895	69	0.0020768881821105964	0.9333566415243156	0.2727767149750907	0.007613876361478481	3.421687373900472
VIVO4-FEC-JUN22-F2-k141_25484	7864	13456	1711.088504577823	993.3711293849561	VIVO4-FEC-JUN22-F2-bin_33	2462894	2050933	832.7329556205017	240514	0.08032498394427033	3319	0.17136338283576164	2.133375874119738	1.1929047873994092	0.14365218804205002	1.7883873856945462
VIVO4-FEC-JUN22-F2-k141_43607	8441	60	7.1081625399834145	2.187126935379512	VIVO4-FEC-JUN22-F2-bin_43	1460333	19456	13.322988660805446	1036	0.0009830150374349283	8	0.0006489992387565863	0.6602129306689751	0.16416188522427885	0.003953410000560849	4.021718742855497
VIVO4-FEC-JUN22-F2-k141_48610	9416	478	50.76465590484282	22.607741496083847	VIVO4-FEC-JUN22-F2-bin_29	2986006	192640	64.51427090233577	21628	0.00487321269385905	110	0.0039123307155625965	0.8028237143214981	0.3504300859310389	0.011164368793187761	2.290966862016196
VIVO4-FEC-JUN22-F2-k141_13751	5516	16498	2990.9354604786076	1319.2361405455515	VIVO4-FEC-JUN22-F2-bin_2	8425538	16076092	1908.0196421878343	1207952	0.03433392227521876	2242	0.048240712004293536	1.4050451800292068	0.6914164358564187	0.06977084937898602	2.032125803154876
VIVO4-FEC-JUN22-F2-k141_38600	7148	557	77.92389479574706	18.59547489443964	VIVO4-FEC-JUN22-F2-bin_39	1993912	150439	75.44916726515513	11054	0.005600424241911279	84	0.005893709898931228	1.0523684714499162	0.24646362005678005	0.02391310286513458	4.269873465331202
VIVO4-FEC-JUN22-F2-k141_13699	8983	1212	134.92151842368918	86.85725236678724	VIVO4-FEC-JUN22-F2-bin_22	3738466	691651	185.0093059559723	96448	0.01401857935135584	356	0.01060071510676779	0.7561903985472334	0.4694750456901727	0.022579933063713187	1.6107147876956103
VIVO4-FEC-JUN22-F2-k141_25036	15115	3388	224.1481971551439	92.92085171948746	VIVO4-FEC-JUN22-F2-bin_6	6651716	830491	124.8536467882874	199746	0.009125297790931883	1094	0.010881166908083722	1.192417733358434	0.744238186947411	0.01462054366319771	1.6021990731882347
VIVO4-FEC-JUN22-F2-k141_38070	10719	734	68.4765369903909	30.708550093628908	VIVO4-FEC-JUN22-F2-bin_23	3726270	228002	61.18772928424403	26285	0.003844171505500959	174	0.0043563288604103355	1.1332295799436851	0.5018743210909843	0.008680119060366472	2.2579947455375846
VIVO4-FEC-JUN22-F2-k141_14218	51738	7032	135.91557462600022	102.69961996675082	VIVO4-FEC-JUN22-F2-bin_17	4599619	728461	158.37420447215302	145358	0.01393961218711709	3197	0.013434179305319907	0.9637412522663794	0.6484617890207526	0.02071699448260008	1.486195900180538
VIVO4-FEC-JUN22-F2-k141_10059	12809	9236	721.0555078460458	448.69732614824824	VIVO4-FEC-JUN22-F2-bin_37	2248441	606921	269.9296979551609	92039	0.0366787699045933	2458	0.0853463901867838	2.326860753748883	1.6622747683835186	0.05134313039581237	1.3998051333063555
VIVO4-FEC-JUN22-F2-k141_33919	9482	85	8.964353511917317	2.7282815036270094	VIVO4-FEC-JUN22-F2-bin_43	1460333	19456	13.322988660805446	1036	0.0009830150374349283	7	0.0005055291344179816	0.5142638872922081	0.2047799914183872	0.0024686451587212547	2.5112994864889533
VIVO4-FEC-JUN22-F2-k141_13292	35991	26294	730.5715317718318	610.6349536447023	VIVO4-FEC-JUN22-F2-bin_4	7005143	10855819	1549.6927043459355	3419212	0.14057458655913	15946	0.06324713260621605	0.4499186812803633	0.394036154349986	0.16051098841564534	1.1418208108912309
VIVO4-FEC-JUN22-F2-k141_29372	11562	12258	1060.197197716658	461.1087128972607	VIVO4-FEC-JUN22-F2-bin_2	8425538	16076092	1908.0196421878343	1207952	0.03433392227521876	2483	0.025488607689943307	0.7423738973260346	0.24166874528006932	0.10546919362867806	3.071865567331429
VIVO4-FEC-JUN22-F2-k141_18033	8864	20544	2317.6895306859205	632.5592673880284	VIVO4-FEC-JUN22-F2-bin_2	8425538	16076092	1908.0196421878343	1207952	0.03433392227521876	1991	0.026659001002995866	0.7764624382061227	0.331526601404744	0.08041285643455574	2.3420818568286745
VIVO4-FEC-JUN22-F2-k141_18033	8864	20544	2317.6895306859205	453.6889170417402	VIVO4-FEC-JUN22-F2-bin_1	11905055	16176608	1358.8016183041573	1193614	0.016956619549470624	1428	0.013532157813003886	0.7980457291929011	0.33388900258152726	0.04052891142977875	2.390152784376414
VIVO4-FEC-JUN22-F2-k141_50209	7413	546	73.65439093484419	21.30881750316247	VIVO4-FEC-JUN22-F2-bin_39	1993912	150439	75.44916726515513	11054	0.005600424241911279	92	0.006224261639615666	1.1113910965951193	0.2824261456495037	0.02203854613141977	3.9351565487650606
VIVO4-FEC-JUN22-F2-k141_55845	5329	3062	574.5918558829048	53.56842621086944	VIVO4-FEC-JUN22-F2-bin_20	4238566	686992	162.08123219032097	54616	0.00610903715213169	95	0.004205899925787445	0.6884718198709654	0.3305035721098645	0.01272573212730463	2.083099482029522
VIVO4-FEC-JUN22-F2-k141_8651	15265	2897	189.78054372748116	75.91221749099246	VIVO4-FEC-JUN22-F2-bin_20	4238566	686992	162.08123219032097	54616	0.00610903715213169	444	0.006862260673923805	1.1232966019087451	0.4683590843007283	0.014651708280985581	2.398366209947341
VIVO4-FEC-JUN22-F2-k141_61923	18464	424	22.96360485268631	9.99850737605002	VIVO4-FEC-JUN22-F2-bin_28	3114901	83384	26.769390102606792	7967	0.0016542327221366155	91	0.0015822363317686153	0.9564774717580188	0.37350523630631277	0.004236182462703196	2.5608140898287397
VIVO4-FEC-JUN22-F2-k141_35272	45929	51958	1131.2678264277472	875.140778932542	VIVO4-FEC-JUN22-F2-bin_25	3378195	2770901	820.2312181505212	737216	0.13190912615620679	23682	0.15263237859536669	1.1571024920187813	1.0669440025775079	0.1430556601158445	1.0845016132275638
VIVO4-FEC-JUN22-F2-k141_18693	8915	966	108.35670218732473	94.61644621172496	VIVO4-FEC-JUN22-F2-bin_13	5001802	738341	147.61499955416068	210209	0.016990460064566646	544	0.012199753517301237	0.7180355017427482	0.6409676963553403	0.019033335980379776	1.1202366450378538
VIVO4-FEC-JUN22-F2-k141_4247	37181	2510	67.50759796670343	21.142489473088435	VIVO4-FEC-JUN22-F2-bin_39	1993912	150439	75.44916726515513	11054	0.005600424241911279	456	0.006150887579244759	1.098289578352661	0.2802216411320516	0.021950080494840207	3.919360310344849
VIVO4-FEC-JUN22-F2-k141_18066	32579	2082	63.90619724362319	10.516209673001283	VIVO4-FEC-JUN22-F2-bin_24	3644847	264113	72.46202652676504	14672	0.002225181768373895	130	0.0010947786012203786	0.4919951335123577	0.14512718146403134	0.007543580673009288	3.390096386832228
VIVO4-FEC-JUN22-F2-k141_58254	10603	4480	422.5219277562954	224.39502624034054	VIVO4-FEC-JUN22-F2-bin_12	5033802	2555464	507.6608098610156	341753	0.02721952761082112	1307	0.024487852304418623	0.8996428099172258	0.44201762649705834	0.05540017147841409	2.0353098066400594
VIVO4-FEC-JUN22-F2-k141_56812	40309	5192	128.8049815177752	111.76360172366027	VIVO4-FEC-JUN22-F2-bin_7	6394472	1290480	201.81181495516753	374673	0.018472738720859028	3371	0.013078322375299826	0.7079796110866906	0.5538010831947007	0.02361555939879204	1.2784005531419034
VIVO4-FEC-JUN22-F2-k141_3566	24293	4039	166.26188614004033	93.75568181273815	VIVO4-FEC-JUN22-F2-bin_6	6651716	830491	124.8536467882874	199746	0.009125297790931883	1381	0.008546313701137703	0.9365517593990701	0.7509246563836325	0.011381053516468316	1.2471980396933515
VIVO4-FEC-JUN22-F2-k141_39252	5111	48	9.391508511054589	3.460029451441164	VIVO4-FEC-JUN22-F2-bin_43	1460333	19456	13.322988660805446	1036	0.0009830150374349283	7	0.0009378648508220116	0.9540696887702439	0.2597037000879641	0.0036112879812815447	3.6736853901083864
VIVO4-FEC-JUN22-F2-k141_15343	11231	1563	139.1683732526044	33.88604921645446	VIVO4-FEC-JUN22-F2-bin_20	4238566	686992	162.08123219032097	54616	0.00610903715213169	187	0.003928296221216166	0.6430303374150252	0.20906830950460925	0.01878953453311182	3.075694919706846
VIVO4-FEC-JUN22-F2-k141_21617	6206	5579	898.9687399291008	509.02645533647785	VIVO4-FEC-JUN22-F2-bin_33	2462894	2050933	832.7329556205017	240514	0.08032498394427033	1308	0.08557565895649982	1.0653678937038122	0.6112721394065429	0.13999600740773405	1.742870032876242
VIVO4-FEC-JUN22-F2-k141_12806	7447	1949	261.7161272995837	115.91157153128417	VIVO4-FEC-JUN22-F2-bin_19	4289780	1682243	392.1513457566588	125026	0.013807760780513765	380	0.011895076040973335	0.8614775581686126	0.29557866570018254	0.04024335116607839	2.9145457982493377
VIVO4-FEC-JUN22-F2-k141_47542	10068	30364	3015.8919348430672	1286.4397801166756	VIVO4-FEC-JUN22-F2-bin_2	8425538	16076092	1908.0196421878343	1207952	0.03433392227521876	4228	0.0498418472776515	1.45167938804434	0.6742277446586331	0.07392434926107472	2.153099452736607
VIVO4-FEC-JUN22-F2-k141_3077	39793	77709	1952.8308999070189	711.394812036008	VIVO4-FEC-JUN22-F2-bin_2	8425538	16076092	1908.0196421878343	1207952	0.03433392227521876	10301	0.030723809498151056	0.8948528878195376	0.3728445956773725	0.08240379464890189	2.400069353811597
VIVO4-FEC-JUN22-F2-k141_9279	26245	19975	761.0973518765479	306.5896325967432	VIVO4-FEC-JUN22-F2-bin_2	8425538	16076092	1908.0196421878343	1207952	0.03433392227521876	3963	0.017921726839577313	0.5219830899574414	0.160684736057115	0.11153347405199134	3.2484920644354403
VIVO4-FEC-JUN22-F2-k141_32641	18263	3013	164.97837157093576	95.94098777922854	VIVO4-FEC-JUN22-F2-bin_6	6651716	830491	124.8536467882874	199746	0.009125297790931883	1052	0.008659841081978073	0.9489927101977592	0.7684275970081541	0.01126956022362401	1.2349799953731868
VIVO4-FEC-JUN22-F2-k141_54236	19871	1249	62.855417442504155	27.197930268174733	VIVO4-FEC-JUN22-F2-bin_23	3726270	228002	61.18772928424403	26285	0.003844171505500959	299	0.004038100699907153	1.0504475916666787	0.44449974833725786	0.0090845961443454	2.3632130177713098
VIVO4-FEC-JUN22-F2-k141_48138	8218	81	9.856412752494524	2.6283767339985395	VIVO4-FEC-JUN22-F2-bin_43	1460333	19456	13.322988660805446	1036	0.0009830150374349283	8	0.0006666101940063696	0.6781281756846945	0.1972813158455124	0.003378982906462265	3.437366446885041
VIVO4-FEC-JUN22-F2-k141_19520	7053	313	44.37827874663264	16.679084629606898	VIVO4-FEC-JUN22-F2-bin_39	1993912	150439	75.44916726515513	11054	0.005600424241911279	56	0.0039820632693001005	0.7110288609030673	0.2210638663643653	0.018013180239672105	3.216395662469434
VIVO4-FEC-JUN22-F2-k141_34703	15889	14319	901.1895021713135	379.44821144055305	VIVO4-FEC-JUN22-F2-bin_2	8425538	16076092	1908.0196421878343	1207952	0.03433392227521876	2928	0.021871414219407626	0.6370205548928438	0.19887018091986625	0.10997834928415239	3.2031979452441295
VIVO4-FEC-JUN22-F2-k141_52331	5442	324	59.536934950385884	43.42694078734029	VIVO4-FEC-JUN22-F2-bin_29	2986006	192640	64.51427090233577	21628	0.00487321269385905	62	0.003815421090340649	0.7829375260284922	0.6731369692309117	0.005668119958854635	1.163117703850128
VIVO4-FEC-JUN22-F2-k141_14290	12656	1495	118.12579013906448	68.19633245141866	VIVO4-FEC-JUN22-F2-bin_22	3738466	691651	185.0093059559723	96448	0.01401857935135584	392	0.00828506968565011	0.5910063693329096	0.3686102820560157	0.022476501847528696	1.6033366352029692
VIVO4-FEC-JUN22-F2-k141_38531	7718	1854	240.21767297227262	177.29856001682916	VIVO4-FEC-JUN22-F2-bin_21	3767289	1077980	286.1421037780749	234425	0.03368541383676605	851	0.02926818883173251	0.8688683171167592	0.6196171680988889	0.047235922983756645	1.4022663700275178
VIVO4-FEC-JUN22-F2-k141_27029	29307	7340	250.45211041730644	124.4506616779495	VIVO4-FEC-JUN22-F2-bin_19	4289780	1682243	392.1513457566588	125026	0.013807760780513765	1284	0.010213124811194102	0.7396655383548792	0.3173536519116645	0.032182156246422934	2.3307295627427207
VIVO4-FEC-JUN22-F2-k141_33975	17398	1415	81.33118749281526	48.58278898907107	VIVO4-FEC-JUN22-F2-bin_34	2434195	264732	108.75546125105014	34456	0.011771284083651157	405	0.009563135970191894	0.8124122994766472	0.4467158561989176	0.021407648368616528	1.8186332278182868
VIVO4-FEC-JUN22-F2-k141_35077	11392	1675	147.03300561797752	49.29186721290364	VIVO4-FEC-JUN22-F2-bin_15	4820890	1252790	259.86695402716094	60577	0.005295193954445786	234	0.004260775569879971	0.8046495759239699	0.18968116741673788	0.022462828692523067	4.2421163201516965
VIVO4-FEC-JUN22-F2-k141_39554	5751	2064	358.89410537297863	225.46903387117084	VIVO4-FEC-JUN22-F2-bin_37	2248441	606921	269.9296979551609	92039	0.0366787699045933	583	0.04508620601724804	1.2292180499652434	0.8352879863875682	0.0539768400264389	1.4716098758720735
VIVO4-FEC-JUN22-F2-k141_57913	27700	63079	2277.220216606498	864.1097273408521	VIVO4-FEC-JUN22-F2-bin_10	6100165	13544448	2220.3412530644664	1102502	0.06012407562320609	12661	0.07492843427585455	1.2462301249407388	0.3891787922907016	0.1925295924652695	3.2022046155327306
VIVO4-FEC-JUN22-F2-k141_31078	5099	93	18.238870366738578	5.969084847296262	VIVO4-FEC-JUN22-F2-bin_28	3114901	83384	26.769390102606792	7967	0.0016542327221366155	18	0.0011332957105055351	0.6850884372797102	0.22298172742885894	0.005082460000526755	3.0723972102076567
VIVO4-FEC-JUN22-F2-k141_22800	16032	1514	94.43612774451098	78.27302126516199	VIVO4-FEC-JUN22-F2-bin_6	6651716	830491	124.8536467882874	199746	0.009125297790931883	862	0.008083247250763604	0.8858064071943165	0.6269181820366726	0.012893623892839596	1.412953767454299
VIVO4-FEC-JUN22-F2-k141_26736	11544	2279	197.4185724185724	170.35414288777517	VIVO4-FEC-JUN22-F2-bin_6	6651716	830491	124.8536467882874	199746	0.009125297790931883	1347	0.017541938303438042	1.9223414627487618	1.3644306535686725	0.012856599386386584	1.4088964197050775
VIVO4-FEC-JUN22-F2-k141_41748	5148	194	37.68453768453769	14.274446092627912	VIVO4-FEC-JUN22-F2-bin_24	3644847	264113	72.46202652676504	14672	0.002225181768373895	25	0.001332361785351993	0.5987653702221587	0.1969920905725071	0.006763529345162156	3.039540158602309
VIVO4-FEC-JUN22-F2-k141_29741	6590	1376	208.80121396054628	112.72239449319345	VIVO4-FEC-JUN22-F2-bin_30	2718814	816352	300.26033410156043	85316	0.02312446492233116	298	0.016632263313714604	0.7192496505142018	0.3754155367557344	0.04430360942822793	1.9158760895455011
